,0
1873,0.25881109273238545
1874,0.2590607391214266
1875,0.25931046376510847
1876,0.25956026658232323
1877,0.2598101474919373
1878,0.26006010641279187
1879,0.26031014326370283
1880,0.2605602579634608
1881,0.26081045043083106
1882,0.26106072058455343
1883,0.26131106834334283
1884,0.2615614936258889
1885,0.261811996350856
1886,0.26206257643688324
1887,0.26231323380258487
1888,0.2625639683665498
1889,0.26281478004734216
1890,0.2630656687635007
1891,0.2633166344335392
1892,0.26356767697594674
1893,0.26381879630918725
1894,0.2640699923516995
1895,0.2643212650218977
1896,0.2645726142381709
1897,0.2648240399188837
1898,0.2650755419823752
1899,0.26532712034696027
1900,0.26557877493092874
1901,0.26583050565254596
1902,0.2660823124300519
1903,0.26633419518166257
1904,0.26658615382556894
1905,0.26683818827993744
1906,0.26709029846290966
1907,0.2673424842926029
1908,0.2675947456871096
1909,0.26784708256449796
1910,0.2680994948428115
1911,0.2683519824400691
1912,0.26860454527426547
1913,0.2688571832633707
1914,0.26910989632533067
1915,0.26936268437806643
1916,0.26961554733947524
1917,0.26986848512742956
1918,0.270121497659778
1919,0.2703745848543444
1920,0.2706277466289287
1921,0.27088098290130647
1922,0.27113429358922925
1923,0.27138767861042407
1924,0.27164113788259414
1925,0.2718946713234185
1926,0.27214827885055204
1927,0.27240196038162545
1928,0.27265571583424564
1929,0.2729095451259954
1930,0.2731634481744336
1931,0.273417424897095
1932,0.27367147521149043
1933,0.2739255990351071
1934,0.2741797962854081
1935,0.27443406687983274
1936,0.27468841073579636
1937,0.2749428277706908
1938,0.27519731790188384
1939,0.2754518810467199
1940,0.27570651712251915
1941,0.27596122604657847
1942,0.276216007736171
1943,0.2764708621085463
1944,0.27672578908093004
1945,0.27698078857052466
1946,0.27723586049450877
1947,0.27749100477003785
1948,0.2777462213142433
1949,0.27800151004423346
1950,0.27825687087709317
1951,0.27851230372988395
1952,0.2787678085196435
1953,0.2790233851633866
1954,0.27927903357810446
1955,0.27953475368076525
1956,0.2797905453883134
1957,0.2800464086176705
1958,0.28030234328573467
1959,0.28055834930938106
1960,0.2808144266054613
1961,0.28107057509080413
1962,0.2813267946822152
1963,0.2815830852964769
1964,0.2818394468503487
1965,0.2820958792605668
1966,0.28235238244384464
1967,0.28260895631687255
1968,0.28286560079631806
1969,0.2831223157988254
1970,0.2833791012410163
1971,0.2836359570394893
1972,0.2838928831108205
1973,0.28414987937156255
1974,0.28440694573824576
1975,0.2846640821273777
1976,0.28492128845544307
1977,0.2851785646389037
1978,0.2854359105941989
1979,0.28569332623774546
1980,0.28595081148593726
1981,0.2862083662551457
1982,0.2864659904617195
1983,0.28672368402198506
1984,0.28698144685224614
1985,0.28723927886878375
1986,0.28749717998785684
1987,0.28775515012570174
1988,0.28801318919853236
1989,0.28827129712253996
1990,0.288529473813894
1991,0.28878771918874113
1992,0.2890460331632059
1993,0.2893044156533906
1994,0.2895628665753751
1995,0.2898213858452172
1996,0.2900799733789524
1997,0.2903386290925943
1998,0.2905973529021338
1999,0.29085614472354016
2000,0.2911150044727604
2001,0.2913739320657197
2002,0.2916329274183206
2003,0.29189199044644426
2004,0.2921511210659496
2005,0.2924103191926737
2006,0.2926695847424313
2007,0.2929289176310159
2008,0.2931883177741986
2009,0.2934477850877291
2010,0.29370731948733475
2011,0.29396692088872145
2012,0.2942265892075734
2013,0.294486324359553
2014,0.2947461262603006
2015,0.29500599482543544
2016,0.2952659299705547
2017,0.2955259316112342
2018,0.2957859996630278
2019,0.29604613404146823
2020,0.29630633466206635
2021,0.2965666014403117
2022,0.29682693429167234
2023,0.2970873331315945
2024,0.2973477978755036
2025,0.297608328438803
2026,0.2978689247368753
2027,0.29812958668508127
2028,0.2983903141987605
2029,0.2986511071932315
2030,0.2989119655837913
2031,0.2991728892857155
2032,0.29943387821425893
2033,0.29969493228465505
2034,0.29995605141211606
2035,0.300217235511833
2036,0.3004784844989761
2037,0.3007397982886941
2038,0.30100117679611527
2039,0.3012626199363461
2040,0.3015241276244728
2041,0.3017856997755601
2042,0.3020473363046522
2043,0.30230903712677204
2044,0.30257080215692184
2045,0.30283263131008303
2046,0.3030945245012162
2047,0.30335648164526097
2048,0.3036185026571363
2049,0.3038805874517404
2050,0.3041427359439509
2051,0.3044049480486246
2052,0.3046672236805975
2053,0.3049295627546852
2054,0.30519196518568265
2055,0.3054544308883642
2056,0.3057169597774836
2057,0.3059795517677741
2058,0.3062422067739484
2059,0.3065049247106991
2060,0.3067677054926977
2061,0.3070305490345958
2062,0.3072934552510246
2063,0.30755642405659467
2064,0.3078194553658964
2065,0.3080825490934998
2066,0.3083457051539549
2067,0.30860892346179114
2068,0.3088722039315178
2069,0.3091355464776241
2070,0.30939895101457915
2071,0.3096624174568317
2072,0.3099259457188105
2073,0.31018953571492425
2074,0.3104531873595615
2075,0.3107169005670911
2076,0.31098067525186146
2077,0.3112445113282012
2078,0.31150840871041907
2079,0.3117723673128039
2080,0.3120363870496247
2081,0.3123004678351303
2082,0.31256460958355003
2083,0.3128288122090933
2084,0.3130930756259499
2085,0.3133573997482895
2086,0.31362178449026246
2087,0.31388622976599917
2088,0.3141507354896107
2089,0.31441530157518793
2090,0.31467992793680266
2091,0.31494461448850686
2092,0.3152093611443332
2093,0.3154741678182943
2094,0.31573903442438384
2095,0.3160039608765758
2096,0.31626894708882475
2097,0.3165339929750658
2098,0.3167990984492146
2099,0.3170642634251678
2100,0.3173294878168025
2101,0.3175947715379763
2102,0.3178601145025277
2103,0.3181255166242762
2104,0.3183909778170218
2105,0.31865649799454526
2106,0.3189220770706084
2107,0.3191877149589538
2108,0.3194534115733049
2109,0.31971916682736634
2110,0.3199849806348233
2111,0.3202508529093421
2112,0.32051678356457014
2113,0.320782772514136
2114,0.3210488196716489
2115,0.3213149249506995
2116,0.3215810882648596
2117,0.32184730952768204
2118,0.32211358865270057
2119,0.3223799255534307
2120,0.32264632014336875
2121,0.3229127723359926
2122,0.3231792820447611
2123,0.3234458491831146
2124,0.32371247366447486
2125,0.323979155402245
2126,0.3242458943098092
2127,0.32451269030053365
2128,0.3247795432877656
2129,0.32504645318483394
2130,0.32531341990504886
2131,0.32558044336170244
2132,0.325847523468068
2133,0.3261146601374009
2134,0.32638185328293756
2135,0.3266491028178964
2136,0.32691640865547755
2137,0.32718377070886273
2138,0.3274511888912155
2139,0.327718663115681
2140,0.32798619329538636
2141,0.32825377934344047
2142,0.32852142117293426
2143,0.32878911869694005
2144,0.3290568718285126
2145,0.3293246804806883
2146,0.3295925445664858
2147,0.32986046399890523
2148,0.3301284386909292
2149,0.3303964685555223
2150,0.3306645535056312
2151,0.3309326934541843
2152,0.3312008883140928
2153,0.33146913799824945
2154,0.33173744241952974
2155,0.3320058014907908
2156,0.33227421512487243
2157,0.3325426832345967
2158,0.3328112057327678
2159,0.33307978253217224
2160,0.3333484135455791
2161,0.33361709868573963
2162,0.3338858378653877
2163,0.33415463099723963
2164,0.33442347799399397
2165,0.3346923787683319
2166,0.3349613332329172
2167,0.33523034130039636
2168,0.33549940288339797
2169,0.3357685178945337
2170,0.33603768624639774
2171,0.3363069078515669
2172,0.3365761826226007
2173,0.33684551047204137
2174,0.33711489131241396
2175,0.3373843250562264
2176,0.3376538116159692
2177,0.33792335090411585
2178,0.3381929428331228
2179,0.33846258731542933
2180,0.3387322842634575
2181,0.33900203358961245
2182,0.33927183520628246
2183,0.33954168902583864
2184,0.3398115949606352
2185,0.34008155292300923
2186,0.3403515628252814
2187,0.34062162457975514
2188,0.340891738098717
2189,0.34116190329443685
2190,0.34143212007916784
2191,0.3417023883651462
2192,0.3419727080645918
2193,0.3422430790897071
2194,0.34251350135267855
2195,0.3427839747656757
2196,0.3430544992408516
2197,0.34332507469034246
2198,0.34359570102626813
2199,0.343866378160732
2200,0.3441371060058209
2201,0.34440788447360504
2202,0.3446787134761384
2203,0.34494959292545835
2204,0.3452205227335861
2205,0.3454915028125263
2206,0.3457625330742673
2207,0.3460336134307813
2208,0.3463047437940242
2209,0.3465759240759354
2210,0.3468471541884385
2211,0.34711843404344045
2212,0.3473897635528326
2213,0.3476611426284895
2214,0.3479325711822703
2215,0.34820404912601743
2216,0.34847557637155796
2217,0.34874715283070223
2218,0.34901877841524515
2219,0.3492904530369654
2220,0.3495621766076258
2221,0.3498339490389734
2222,0.3501057702427391
2223,0.3503776401306381
2224,0.3506495586143699
2225,0.35092152560561823
2226,0.3511935410160507
2227,0.3514656047573196
2228,0.35173771674106125
2229,0.3520098768788966
2230,0.35228208508243075
2231,0.352554341263253
2232,0.3528266453329376
2233,0.35309899720304283
2234,0.3533713967851114
2235,0.35364384399067084
2236,0.35391633873123296
2237,0.35418888091829437
2238,0.35446147046333587
2239,0.3547341072778233
2240,0.3550067912732069
2241,0.35527952236092175
2242,0.35555230045238745
2243,0.35582512545900846
2244,0.35609799729217395
2245,0.35637091586325803
2246,0.35664388108361933
2247,0.35691689286460154
2248,0.3571899511175332
2249,0.35746305575372783
2250,0.3577362066844838
2251,0.35800940382108426
2252,0.3582826470747976
2253,0.3585559363568773
2254,0.35882927157856176
2255,0.35910265265107427
2256,0.35937607948562356
2257,0.35964955199340326
2258,0.35992307008559243
2259,0.36019663367335497
2260,0.3604702426678402
2261,0.3607438969801828
2262,0.3610175965215026
2263,0.3612913412029046
2264,0.36156513093547943
2265,0.3618389656303028
2266,0.36211284519843634
2267,0.3623867695509262
2268,0.3626607385988049
2269,0.3629347522530898
2270,0.3632088104247843
2271,0.3634829130248769
2272,0.36375705996434177
2273,0.3640312511541389
2274,0.3643054865052138
2275,0.3645797659284974
2276,0.36485408933490665
2277,0.365128456635344
2278,0.3654028677406978
2279,0.36567732256184216
2280,0.36595182100963664
2281,0.36622636299492717
2282,0.3665009484285452
2283,0.3667755772213082
2284,0.3670502492840194
2285,0.3673249645274681
2286,0.3675997228624297
2287,0.36787452419966543
2288,0.3681493684499224
2289,0.36842425552393415
2290,0.3686991853324201
2291,0.3689741577860859
2292,0.369249172795623
2293,0.36952423027170955
2294,0.3697993301250096
2295,0.3700744722661735
2296,0.37034965660583785
2297,0.3706248830546255
2298,0.3709001515231457
2299,0.3711754619219942
2300,0.37145081416175263
2301,0.3717262081529896
2302,0.37200164380625983
2303,0.37227712103210475
2304,0.3725526397410519
2305,0.3728281998436157
2306,0.373103801250297
2307,0.3733794438715833
2308,0.3736551276179486
2309,0.37393085239985363
2310,0.3742066181277457
2311,0.37448242471205895
2312,0.3747582720632142
2313,0.37503416009161894
2314,0.3753100887076675
2315,0.37558605782174115
2316,0.37586206734420796
2317,0.3761381171854226
2318,0.37641420725572705
2319,0.37669033746544994
2320,0.37696650772490714
2321,0.37724271794440106
2322,0.3775189680342216
2323,0.3777952579046454
2324,0.3780715874659365
2325,0.37834795662834564
2326,0.37862436530211097
2327,0.37890081339745774
2328,0.3791773008245985
2329,0.37945382749373274
2330,0.37973039331504754
2331,0.38000699819871697
2332,0.3802836420549028
2333,0.38056032479375357
2334,0.3808370463254057
2335,0.38111380655998284
2336,0.381390605407596
2337,0.38166744277834386
2338,0.38194431858231226
2339,0.3822212327295747
2340,0.3824981851301924
2341,0.38277517569421404
2342,0.38305220433167564
2343,0.38332927095260133
2344,0.38360637546700255
2345,0.3838835177848787
2346,0.38416069781621653
2347,0.38443791547099093
2348,0.3847151706591643
2349,0.3849924632906871
2350,0.38526979327549726
2351,0.38554716052352095
2352,0.38582456494467204
2353,0.3861020064488525
2354,0.3863794849459519
2355,0.38665700034584816
2356,0.3869345525584071
2357,0.38721214149348254
2358,0.3874897670609163
2359,0.3877674291705385
2360,0.38804512773216726
2361,0.3883228626556089
2362,0.38860063385065796
2363,0.388878441227097
2364,0.38915628469469715
2365,0.3894341641632176
2366,0.389712079542406
2367,0.389990030741998
2368,0.39026801767171804
2369,0.3905460402412787
2370,0.39082409836038123
2371,0.39110219193871487
2372,0.39138032088595776
2373,0.3916584851117765
2374,0.39193668452582614
2375,0.3922149190377502
2376,0.39249318855718096
2377,0.3927714929937393
2378,0.39304983225703494
2379,0.39332820625666576
2380,0.3936066149022189
2381,0.3938850581032699
2382,0.3941635357693835
2383,0.39444204781011266
2384,0.3947205941349996
2385,0.39499917465357526
2386,0.3952777892753596
2387,0.3955564379098613
2388,0.395835120466578
2389,0.3961138368549966
2390,0.3963925869845928
2391,0.3966713707648314
2392,0.396950188105166
2393,0.3972290389150398
2394,0.3975079231038847
2395,0.39778684058112224
2396,0.3980657912561625
2397,0.39834477503840515
2398,0.39862379183723917
2399,0.3989028415620428
2400,0.39918192412218334
2401,0.3994610394270176
2402,0.39974018738589184
2403,0.4000193679081417
2404,0.4002985809030919
2405,0.400577826280057
2406,0.400857103948341
2407,0.40113641381723736
2408,0.40141575579602884
2409,0.40169512979398814
2410,0.40197453572037734
2411,0.40225397348444836
2412,0.4025334429954424
2413,0.4028129441625907
2414,0.4030924768951142
2415,0.40337204110222336
2416,0.40365163669311854
2417,0.40393126357698994
2418,0.4042109216630176
2419,0.40449061086037136
2420,0.40477033107821114
2421,0.4050500822256864
2422,0.40532986421193684
2423,0.4056096769460922
2424,0.40588952033727216
2425,0.4061693942945862
2426,0.40644929872713426
2427,0.40672923354400614
2428,0.4070091986542819
2429,0.40728919396703156
2430,0.40756921939131563
2431,0.4078492748361845
2432,0.40812936021067925
2433,0.40840947542383066
2434,0.4086896203846604
2435,0.40896979500218
2436,0.4092499991853918
2437,0.4095302328432881
2438,0.4098104958848519
2439,0.4100907882190566
2440,0.41037110975486624
2441,0.4106514604012349
2442,0.4109318400671077
2443,0.41121224866142014
2444,0.41149268609309847
2445,0.41177315227105915
2446,0.4120536471042098
2447,0.41233417050144844
2448,0.41261472237166397
2449,0.412895302623736
2450,0.4131759111665348
2451,0.4134565479089215
2452,0.4137372127597483
2453,0.414017905627858
2454,0.41429862642208437
2455,0.4145793750512521
2456,0.41486015142417687
2457,0.4151409554496655
2458,0.4154217870365155
2459,0.4157026460935156
2460,0.41598353252944575
2461,0.41626444625307685
2462,0.4165453871731708
2463,0.41682635519848094
2464,0.41710735023775164
2465,0.41738837219971875
2466,0.4176694209931089
2467,0.4179504965266403
2468,0.4182315987090226
2469,0.4185127274489567
2470,0.41879388265513456
2471,0.41907506423623997
2472,0.41935627210094795
2473,0.41963750615792517
2474,0.4199187663158294
2475,0.4202000524833103
2476,0.42048136456900903
2477,0.4207627024815581
2478,0.42104406612958206
2479,0.4213254554216965
2480,0.4216068702665092
2481,0.4218883105726195
2482,0.4221697762486184
2483,0.42245126720308857
2484,0.4227327833446047
2485,0.4230143245817331
2486,0.42329589082303226
2487,0.423577481977052
2488,0.42385909795233445
2489,0.4241407386574136
2490,0.42442240400081555
2491,0.42470409389105795
2492,0.4249858082366509
2493,0.4252675469460965
2494,0.4255493099278888
2495,0.425831097090514
2496,0.4261129083424504
2497,0.4263947435921687
2498,0.4266766027481317
2499,0.4269584857187942
2500,0.4272403924126035
2501,0.42752232273799917
2502,0.42780427660341325
2503,0.4280862539172697
2504,0.4283682545879852
2505,0.4286502785239689
2506,0.4289323256336222
2507,0.42921439582533916
2508,0.42949648900750603
2509,0.42977860508850185
2510,0.4300607439766982
2511,0.4303429055804593
2512,0.43062508980814174
2513,0.430907296568095
2514,0.43118952576866115
2515,0.43147177731817515
2516,0.43175405112496434
2517,0.43203634709734906
2518,0.4323186651436425
2519,0.4326010051721507
2520,0.43288336709117226
2521,0.43316575080899894
2522,0.4334481562339154
2523,0.43373058327419933
2524,0.434013031838121
2525,0.4342955018339441
2526,0.4345779931699253
2527,0.43486050575431423
2528,0.43514303949535355
2529,0.43542559430127925
2530,0.4357081700803203
2531,0.43599076674069914
2532,0.436273384190631
2533,0.43655602233832463
2534,0.43683868109198204
2535,0.43712136035979854
2536,0.43740406004996285
2537,0.4376867800706567
2538,0.4379695203300557
2539,0.43825228073632855
2540,0.4385350611976377
2541,0.43881786162213865
2542,0.43910068191798085
2543,0.43938352199330705
2544,0.43966638175625383
2545,0.43994926111495086
2546,0.440232159977522
2547,0.4405150782520845
2548,0.44079801584674955
2549,0.4410809726696215
2550,0.4413639486287991
2551,0.44164694363237444
2552,0.4419299575884339
2553,0.442212990405057
2554,0.4424960419903178
2555,0.44277911225228395
2556,0.4430622010990171
2557,0.4433453084385728
2558,0.44362843417900066
2559,0.44391157822834426
2560,0.4441947404946414
2561,0.4444779208859237
2562,0.444761119310217
2563,0.44504433567554147
2564,0.4453275698899111
2565,0.44561082186133455
2566,0.44589409149781417
2567,0.4461773787073469
2568,0.44646068339792394
2569,0.4467440054775309
2570,0.44702734485414747
2571,0.44731070143574786
2572,0.4475940751303008
2573,0.4478774658457695
2574,0.4481608734901112
2575,0.44844429797127816
2576,0.4487277391972169
2577,0.4490111970758688
2578,0.4492946715151692
2579,0.4495781624230487
2580,0.4498616697074323
2581,0.4501451932762398
2582,0.45042873303738534
2583,0.4507122888987782
2584,0.4509958607683223
2585,0.4512794485539165
2586,0.4515630521634541
2587,0.4518466715048236
2588,0.45213030648590835
2589,0.45241395701458653
2590,0.4526976229987314
2591,0.452981304346211
2592,0.4532650009648884
2593,0.45354871276262204
2594,0.4538324396472651
2595,0.4541161815266659
2596,0.4543999383086679
2597,0.45468370990110984
2598,0.45496749621182564
2599,0.4552512971486442
2600,0.45553511261938995
2601,0.45581894253188243
2602,0.45610278679393673
2603,0.4563866453133628
2604,0.45667051799796643
2605,0.4569544047555486
2606,0.45723830549390587
2607,0.45752222012083
2608,0.45780614854410834
2609,0.45809009067152395
2610,0.45837404641085533
2611,0.4586580156698763
2612,0.45894199835635663
2613,0.4592259943780616
2614,0.4595100036427523
2615,0.4597940260581852
2616,0.4600780615321127
2617,0.460362109972283
2618,0.4606461712864401
2619,0.4609302453823237
2620,0.46121433216766927
2621,0.4614984315502085
2622,0.46178254343766856
2623,0.46206666773777305
2624,0.462350804358241
2625,0.4626349532067878
2626,0.4629191141911248
2627,0.4632032872189594
2628,0.463487472197995
2629,0.4637716690359312
2630,0.46405587764046374
2631,0.4643400979192846
2632,0.4646243297800818
2633,0.4649085731305397
2634,0.465192827878339
2635,0.46547709393115666
2636,0.46576137119666583
2637,0.4660456595825361
2638,0.46632995899643354
2639,0.4666142693460207
2640,0.4668985905389562
2641,0.46718292248289545
2642,0.4674672650854904
2643,0.4677516182543895
2644,0.46803598189723744
2645,0.468320355921676
2646,0.46860474023534326
2647,0.4688891347458741
2648,0.46917353936090017
2649,0.46945795398804957
2650,0.46974237853494727
2651,0.4700268129092151
2652,0.4703112570184719
2653,0.47059571077033263
2654,0.47088017407240984
2655,0.4711646468323127
2656,0.4714491289576474
2657,0.4717336203560168
2658,0.47201812093502116
2659,0.47230263060225747
2660,0.47258714926532
2661,0.4728716768317997
2662,0.4731562132092851
2663,0.4734407583053616
2664,0.47372531202761187
2665,0.4740098742836156
2666,0.47429444498094986
2667,0.4745790240271891
2668,0.4748636113299049
2669,0.47514820679666603
2670,0.4754328103350388
2671,0.4757174218525869
2672,0.47600204125687146
2673,0.4762866684554508
2674,0.47657130335588094
2675,0.47685594586571534
2676,0.477140595892505
2677,0.4774252533437986
2678,0.477709918127142
2679,0.47799459015007906
2680,0.47827926932015125
2681,0.47856395554489767
2682,0.4788486487318549
2683,0.4791333487885577
2684,0.47941805562253814
2685,0.47970276914132665
2686,0.47998748925245077
2687,0.4802722158634365
2688,0.48055694888180744
2689,0.4808416882150853
2690,0.4811264337707894
2691,0.48141118545643735
2692,0.4816959431795448
2693,0.48198070684762523
2694,0.48226547636819017
2695,0.4825502516487495
2696,0.48283503259681093
2697,0.4831198191198807
2698,0.48340461112546285
2699,0.48368940852105985
2700,0.48397421121417233
2701,0.48425901911229946
2702,0.4845438321229382
2703,0.48482865015358434
2704,0.48511347311173186
2705,0.48539830090487307
2706,0.4856831334404989
2707,0.4859679706260985
2708,0.48625281236915957
2709,0.4865376585771685
2710,0.4868225091576102
2711,0.48710736401796784
2712,0.4873922230657236
2713,0.48767708620835803
2714,0.4879619533533507
2715,0.4882468244081793
2716,0.48853169928032075
2717,0.4888165778772505
2718,0.4891014601064431
2719,0.4893863458753714
2720,0.4896712350915074
2721,0.48995612766232205
2722,0.4902410234952852
2723,0.49052592249786536
2724,0.4908108245775303
2725,0.49109572964174664
2726,0.4913806375979803
2727,0.4916655483536958
2728,0.49195046181635704
2729,0.49223537789342714
2730,0.49252029649236817
2731,0.4928052175206414
2732,0.49309014088570735
2733,0.4933750664950258
2734,0.49365999425605583
2735,0.4939449240762559
2736,0.4942298558630834
2737,0.49451478952399547
2738,0.49479972496644853
2739,0.4950846620978986
2740,0.4953696008258007
2741,0.49565454105760975
2742,0.49593948270078003
2743,0.4962244256627654
2744,0.4965093698510192
2745,0.4967943151729944
2746,0.4970792615361437
2747,0.4973642088479195
2748,0.4976491570157735
2749,0.49793410594715765
2750,0.4982190555495233
2751,0.4985040057303219
2752,0.49878895639700416
2753,0.49907390745702124
2754,0.49935885881782377
2755,0.4996438103868626
2756,0.49992876207158815
2757,0.500213713779451
2758,0.5004986654179019
2759,0.5007836168943913
2760,0.5010685681163698
2761,0.5013535189912881
2762,0.5016384694265971
2763,0.5019234193297477
2764,0.5022083686081913
2765,0.502493317169379
2766,0.5027782649207624
2767,0.5030632117697933
2768,0.5033481576239242
2769,0.503633102390607
2770,0.5039180459772948
2771,0.504202988291441
2772,0.504487929240499
2773,0.5047728687319227
2774,0.5050578066731669
2775,0.5053427429716865
2776,0.5056276775349371
2777,0.5059126102703748
2778,0.5061975410854563
2779,0.5064824698876391
2780,0.5067673965843811
2781,0.5070523210831409
2782,0.507337243291378
2783,0.5076221631165524
2784,0.5079070804661253
2785,0.5081919952475582
2786,0.5084769073683136
2787,0.5087618167358551
2788,0.5090467232576469
2789,0.5093316268411544
2790,0.5096165273938436
2791,0.5099014248231816
2792,0.5101863190366368
2793,0.5104712099416785
2794,0.5107560974457767
2795,0.511040981456403
2796,0.5113258618810299
2797,0.5116107386271312
2798,0.5118956116021818
2799,0.5121804807136577
2800,0.5124653458690364
2801,0.5127502069757965
2802,0.5130350639414181
2803,0.5133199166733824
2804,0.5136047650791721
2805,0.5138896090662716
2806,0.514174448542166
2807,0.5144592834143425
2808,0.5147441135902898
2809,0.5150289389774978
2810,0.515313759483458
2811,0.5155985750156636
2812,0.5158833854816094
2813,0.5161681907887921
2814,0.5164529908447093
2815,0.5167377855568611
2816,0.5170225748327492
2817,0.5173073585798765
2818,0.5175921367057487
2819,0.5178769091178722
2820,0.518161675723756
2821,0.5184464364309108
2822,0.5187311911468493
2823,0.5190159397790858
2824,0.5193006822351369
2825,0.5195854184225212
2826,0.5198701482487593
2827,0.5201548716213736
2828,0.5204395884478891
2829,0.5207242986358324
2830,0.5210090020927327
2831,0.521293698726121
2832,0.5215783884435308
2833,0.5218630711524979
2834,0.52214774676056
2835,0.5224324151752574
2836,0.5227170763041328
2837,0.5230017300547309
2838,0.5232863763345993
2839,0.5235710150512876
2840,0.5238556461123479
2841,0.5241402694253352
2842,0.5244248848978066
2843,0.5247094924373218
2844,0.5249940919514431
2845,0.5252786833477355
2846,0.5255632665337667
2847,0.5258478414171069
2848,0.526132407905329
2849,0.5264169659060087
2850,0.5267015153267244
2851,0.5269860560750574
2852,0.5272705880585916
2853,0.5275551111849139
2854,0.5278396253616142
2855,0.5281241304962853
2856,0.5284086264965223
2857,0.5286931132699241
2858,0.5289775907240922
2859,0.5292620587666315
2860,0.529546517305149
2861,0.529830966247256
2862,0.5301154055005661
2863,0.5303998349726965
2864,0.5306842545712671
2865,0.5309686642039014
2866,0.5312530637782261
2867,0.5315374532018712
2868,0.5318218323824695
2869,0.5321062012276578
2870,0.5323905596450759
2871,0.5326749075423671
2872,0.5329592448271779
2873,0.5332435714071586
2874,0.5335278871899627
2875,0.5338121920832474
2876,0.5340964859946733
2877,0.5343807688319046
2878,0.534665040502609
2879,0.534949300914458
2880,0.535233549975127
2881,0.5355177875922942
2882,0.5358020136736423
2883,0.5360862281268578
2884,0.5363704308596304
2885,0.5366546217796542
2886,0.5369388007946265
2887,0.5372229678122491
2888,0.5375071227402275
2889,0.5377912654862707
2890,0.5380753959580922
2891,0.5383595140634092
2892,0.5386436197099433
2893,0.5389277128054195
2894,0.5392117932575674
2895,0.5394958609741205
2896,0.5397799158628165
2897,0.5400639578313972
2898,0.5403479867876086
2899,0.540632002639201
2900,0.540916005293929
2901,0.5411999946595514
2902,0.541483970643831
2903,0.5417679331545358
2904,0.5420518820994371
2905,0.5423358173863115
2906,0.5426197389229397
2907,0.5429036466171066
2908,0.543187540376602
2909,0.5434714201092201
2910,0.5437552857227597
2911,0.5440391371250237
2912,0.5443229742238205
2913,0.5446067969269626
2914,0.544890605142267
2915,0.5451743987775558
2916,0.5454581777406556
2917,0.5457419419393983
2918,0.5460256912816195
2919,0.5463094256751606
2920,0.5465931450278676
2921,0.5468768492475913
2922,0.5471605382421871
2923,0.5474442119195161
2924,0.5477278701874437
2925,0.5480115129538409
2926,0.5482951401265829
2927,0.5485787516135507
2928,0.5488623473226302
2929,0.5491459271617124
2930,0.5494294910386932
2931,0.5497130388614742
2932,0.5499965705379616
2933,0.5502800859760675
2934,0.5505635850837088
2935,0.5508470677688078
2936,0.5511305339392922
2937,0.5514139835030952
2938,0.5516974163681552
2939,0.5519808324424159
2940,0.5522642316338267
2941,0.5525476138503423
2942,0.5528309789999234
2943,0.5531143269905355
2944,0.55339765773015
2945,0.5536809711267442
2946,0.5539642670883006
2947,0.5542475455228075
2948,0.554530806338259
2949,0.5548140494426549
2950,0.5550972747440006
2951,0.5553804821503073
2952,0.5556636715695923
2953,0.5559468429098784
2954,0.5562299960791944
2955,0.5565131309855751
2956,0.556796247537061
2957,0.5570793456416988
2958,0.5573624252075412
2959,0.5576454861426466
2960,0.5579285283550798
2961,0.5582115517529114
2962,0.5584945562442183
2963,0.5587775417370837
2964,0.5590605081395966
2965,0.5593434553598523
2966,0.5596263833059526
2967,0.5599092918860052
2968,0.5601921810081243
2969,0.5604750505804302
2970,0.56075790051105
2971,0.5610407307081169
2972,0.5613235410797702
2973,0.5616063315341562
2974,0.5618891019794272
2975,0.5621718523237426
2976,0.5624545824752675
2977,0.5627372923421742
2978,0.5630199818326413
2979,0.5633026508548544
2980,0.5635852993170052
2981,0.5638679271272922
2982,0.564150534193921
2983,0.5644331204251036
2984,0.5647156857290588
2985,0.5649982300140123
2986,0.5652807531881965
2987,0.5655632551598506
2988,0.5658457358372213
2989,0.5661281951285612
2990,0.5664106329421306
2991,0.5666930491861965
2992,0.566975443769033
2993,0.567257816598921
2994,0.5675401675841489
2995,0.5678224966330119
2996,0.5681048036538124
2997,0.5683870885548598
2998,0.5686693512444708
2999,0.5689515916309694
3000,0.569233809622687
3001,0.5695160051279616
3002,0.5697981780551392
3003,0.5700803283125728
3004,0.570362455808623
3005,0.5706445604516575
3006,0.5709266421500514
3007,0.5712087008121878
3008,0.5714907363464566
3009,0.5717727486612556
3010,0.57205473766499
3011,0.5723367032660727
3012,0.5726186453729241
3013,0.5729005638939721
3014,0.5731824587376526
3015,0.5734643298124089
3016,0.5737461770266921
3017,0.5740280002889613
3018,0.5743097995076827
3019,0.5745915745913311
3020,0.5748733254483888
3021,0.5751550519873458
3022,0.5754367541167004
3023,0.5757184317449582
3024,0.5760000847806335
3025,0.5762817131322482
3026,0.5765633167083319
3027,0.5768448954174231
3028,0.5771264491680675
3029,0.5774079778688197
3030,0.5776894814282415
3031,0.5779709597549036
3032,0.5782524127573848
3033,0.578533840344272
3034,0.5788152424241602
3035,0.5790966189056528
3036,0.5793779696973618
3037,0.5796592947079072
3038,0.5799405938459175
3039,0.5802218670200293
3040,0.5805031141388883
3041,0.5807843351111481
3042,0.581065529845471
3043,0.5813466982505278
3044,0.5816278402349977
3045,0.5819089557075687
